LensID,Title,true_category,predicted_one,confidence_one,predicted_two,confidence_two
000-987-340-815-926,TYRE FOR HEAVY LOAD VEHICLE WHEELS,Other,Other,1.0,Metal Textiles,0.0
052-356-284-903-838,Data processing system,Other,Other,0.98,Metal Textiles,0.005
061-633-433-297-27X,"VIDEO EDITING METHOD, APPARATUS, AND DEVICE, AND STORAGE MEDIUM",Other,Other,1.0,Metal Textiles,0.0
013-413-517-447-33X,LABELED POLYPEPTIDE DERIVATIVES,Other,Other,0.98,Metal Textiles,0.005
106-569-479-848-759,TEXTURED GLASS-BASED ARTICLES WITH MULTIPLE HAZE LEVELS AND PROCESSES OF PRODUCING THE SAME,Other,Other,0.9,Synthetic Textiles,0.03
063-194-617-969-684,SYSTEMS AND METHODS FOR AI-ASSISTED SURGERY,Other,Other,1.0,Metal Textiles,0.0
080-648-622-774-806,"PHOTOGRAPHING METHOD AND APPARATUS, MEDIUM AND CHIP",Other,Other,1.0,Metal Textiles,0.0
055-655-325-088-999,YTTERBIUM-BARIUM SILICATE RADIOPAQUE GLASSES,Other,Other,0.95,Mineral Textiles,0.02
064-463-026-662-508,"AEROFOIL TIP STRUCTURE, PARTICULARLY FOR A HAWT ROTOR BLADE",Other,Other,1.0,Metal Textiles,0.0
121-326-285-854-824,BISPECIFIC DEGRADERS,Other,Other,0.98,Metal Textiles,0.005
170-163-922-644-058,Display apparatus,Other,Other,1.0,Metal Textiles,0.0
134-064-954-986-096,Imaging device with specific phosphor,Other,Other,0.98,Mineral Textiles,0.02
048-257-029-303-773,COLD FLOW REDUCED POLYMERS WITH GOOD PROCESSING BEHAVIOUR,Other,Other,0.95,Synthetic Textiles,0.05
083-288-027-652-874,POLYMER GRAFTED SUPPORT POLYMERS,Other,Synthetic Textiles,0.85,Other,0.15
049-723-936-166-823,CYSTOBACTAMIDES,Other,Other,0.99,Synthetic Textiles,0.003
165-001-357-352-366,"AEROFOIL TIP STRUCTURE, PARTICULARLY FOR A HAWT ROTOR BLADE",Other,Other,1.0,Metal Textiles,0.0
053-256-837-004-049,PARCEL DEPLOYING APPARATUS AND VEHICLE DELIVERY,Other,Other,0.98,Metal Textiles,0.005
041-807-219-625-932,METHOD AND A SYSTEM FOR OPERATING A VARIABLE SPEED MOTOR,Other,Other,1.0,Metal Textiles,0.0
066-545-494-597-294,SILVER HALIDE PHOTOGRAPHIC MATERIALS,Other,Other,1.0,Metal Textiles,0.0
006-423-285-001-456,VERTICAL GALLIUM OXIDE (Ga2O3) POWER FETS,Other,Other,0.99,Mineral Textiles,0.004
002-438-335-667-958,A STEERING ASSEMBLY FOR A VEHICLE,Other,Other,0.992,Metal Textiles,0.002
138-364-702-659-590,HYDROFLUOROALCOHOLS WITH IMPROVED THERMAL AND CHEMICAL STABILITY,Other,Other,0.98,Metal Textiles,0.005
047-325-467-957-799,A SOLAR RECEIVER WITH A HELIOSTAT FIELD,Other,Other,0.98,Metal Textiles,0.005
078-334-456-396-585,MICELLIC ASSEMBLIES,Other,Other,0.82,Synthetic Textiles,0.15
030-224-739-557-730,MICROPOROUS CERAMIC STRUCTURAL MATERIAL,Other,Other,0.85,Mineral Textiles,0.1
147-680-794-511-921,SMART DECODER,Other,Other,1.0,Metal Textiles,0.0
004-601-059-962-407,Messaging activity feed,Other,Other,1.0,Metal Textiles,0.0
176-859-118-233-606,"System, method, and software for predicting the likelihood of selling automotive commodities",Other,Other,1.0,Metal Textiles,0.0
016-589-329-990-181,LARGE EFFECTIVE AREA FIBER WITH GE-FREE CORE,Other,Other,0.95,Mineral Textiles,0.035
044-304-531-626-766,METHOD FOR REPAIRING A SURFACE MEMBER OF A STRUCTURE FOR A COMMERCIAL VEHICLE,Other,Other,1.0,Metal Textiles,0.0
027-466-704-904-089,LIQUID ROUTER,Other,Other,1.0,Metal Textiles,0.0
031-474-580-709-410,FUEL CELL CHARGER,Other,Other,0.995,Metal Textiles,0.005
100-527-167-593-896,Method for preparing pyrochlore-type oxide and method for producing electrocatalyst for fuel cell,Other,Other,0.9,Mineral Textiles,0.06
100-103-695-681-292,COOLED AIR CYCLE SYSTEM AND METHOD FOR OPERATING SUCH A SYSTEM,Other,Other,0.98,Metal Textiles,0.005
176-625-384-853-670,DIRECT LIQUID FUEL CELL COMPRISING A HYDRIDE FUEL AND A GEL ELECTROLYTE,Other,Other,1.0,Metal Textiles,0.0
025-109-285-127-079,"Data processing method and apparatus, and computing device",Other,Other,1.0,Metal Textiles,0.0
039-124-524-400-989,DC POWER SUPPLY SYSTEM AND BATTERY MODULE CHARGING SYSTEM THEREOF,Other,Other,0.992,Metal Textiles,0.002
035-055-699-380-420,REFUSE RECYCLING APPARATUS,Other,Other,0.95,Mineral Textiles,0.02
039-478-528-272-986,PRODUCING GLASS USING OUTGASSED FRIT,Other,Other,0.95,Mineral Textiles,0.05
003-995-687-969-413,AROMATIC OLIGOMERS AND POLYMERS MADE THEREFROM,Other,Synthetic Textiles,0.85,Other,0.15
001-548-448-090-164,VERTICAL GALLIUM OXIDE (Ga2O3) POWER FETS,Other,Other,0.98,Metal Textiles,0.005
026-348-057-229-705,VIRTUAL COMPUTING SYSTEMS AND METHODS,Other,Other,1.0,Metal Textiles,0.0
008-340-378-745-744,METHOD OF AND APPARATUS FOR MEASURING VACUUM PRESSURE,Other,Other,1.0,Metal Textiles,0.0
055-605-315-955-977,VTOL AERIAL VEHICLE,Other,Other,1.0,Metal Textiles,0.0
056-383-407-989-90X,TV DATA CAPTURE DEVICE,Other,Other,1.0,Metal Textiles,0.0
085-711-255-875-998,MIXED CATION PEROVSKITE,Other,Other,1.0,Metal Textiles,0.0
110-813-991-581-279,CABLE ADJUSTING DEVICE,Other,Other,1.0,Metal Textiles,0.0
002-085-530-594-626,A SOLAR RECEIVER WITH A HELIOSTAT FIELD,Other,Other,1.0,Metal Textiles,0.0
198-435-902-673-997,"GETTER FOR PACKAGING, HIGHLY ACTIVE CALCIUM OXIDE, AND METHOD FOR PREPARING HIGHLY ACTIVE CALCIUM OXIDE",Other,Other,0.98,Metal Textiles,0.005
082-548-651-220-401,EAR APPARATUS AND METHODS OF USE,Other,Other,0.98,Metal Textiles,0.005
168-629-878-034-307,METHOD FOR CALIBRATING A SPECTROMETER DEVICE OF A BATCH OF SPECTROMETER DEVICES,Other,Other,1.0,Metal Textiles,0.0
017-803-852-396-081,Multilayer thermoformable structure,Other,Other,0.95,Synthetic Textiles,0.05
061-539-470-979-148,BATTERY,Other,Other,1.0,Metal Textiles,0.0
184-900-363-512-379,THERMOELECTRIC HEAT PUMP,Other,Other,0.98,Metal Textiles,0.005
192-894-859-405-27X,MOLECULAR MARKERS FOR VARIOUS TRAITS IN WHEAT AND METHODS OF USE,Other,Other,1.0,Metal Textiles,0.0
196-506-330-536-286,DIE STITCHING AND HARVESTING OF ARRAYED STRUCTURES,Other,Other,0.98,Metal Textiles,0.01
084-015-452-000-431,Apparatus and method for producing small gas bubbles in liquids,Other,Other,1.0,Metal Textiles,0.0
066-810-399-268-470,PROCESS AND SYSTEM FOR PRODUCING A FATTY ACID ALKYL ESTER,Other,Other,0.99,Mineral Textiles,0.004
047-636-613-938-560,PROCESSES FOR TREATING RED MUD,Other,Other,0.98,Metal Textiles,0.005
017-884-320-817-866,FFT ARCHITECTURE AND METHOD,Other,Other,0.96,Metal Textiles,0.01
017-289-602-128-245,ELECTRODES WITH SOLID POLYMER ELECTROLYTES,Other,Other,0.98,Metal Textiles,0.005
169-348-089-307-769,IMPROVED CORED ELECTRODE WIRES,Other,Other,0.95,Metal Textiles,0.02
019-427-483-330-138,ROTOR FOR PROCESSING LIQUIDS USING MOVABLE CAPILLARY TUBES,Other,Other,0.98,Metal Textiles,0.005
155-139-570-507-143,HOROLOGICAL OSCILLATOR,Other,Other,0.98,Metal Textiles,0.005
120-746-498-101-169,PROTECTIVE LAYER FOR MULTILAYERS EXPOSED TO HARD X-RAYS,Other,Other,1.0,Metal Textiles,0.0
074-483-385-594-085,POWER OUTAGE SAFETY LIGHT BULB,Other,Other,0.992,Metal Textiles,0.002
109-403-891-715-930,GLASS ARTICLE,Other,Other,0.87,Mineral Textiles,0.1
061-509-839-592-916,Smart decoder,Other,Other,0.996,Metal Textiles,0.001
023-504-026-812-714,CHEMICALLY-MODIFIED SUPPORTS AND SUPPORTED CATALYST SYSTEMS PREPARED THEREFROM,Other,Other,0.8,Synthetic Textiles,0.15
023-300-348-024-249,METHODS OF TREATING PROLIFERATIVE DISORDERS WITH MALATE OR DERIVATIVES THEREOF,Other,Other,0.99,Mineral Textiles,0.004
163-436-197-236-736,AUTOMATIC MICROPARTICLE MARK READER,Other,Other,1.0,Metal Textiles,0.0
195-476-750-750-106,Drive system for motor vehicles,Other,Other,0.99,Mineral Textiles,0.004
093-094-463-425-632,METHOD AND APPARATUS FOR FILTERING STREAMING DATA,Other,Other,1.0,Metal Textiles,0.0
089-848-196-259-177,ARCHITECTURAL SECURE SYSTEM FOR DIGITAL FILE IN CYBER SPACE,Other,Other,1.0,Metal Textiles,0.0
097-751-877-968-728,A METHOD AND SYSTEM FOR FORMING A FEATURE IN A HIGH-K LAYER,Other,Other,1.0,Metal Textiles,0.0
101-864-178-432-151,REACTIVE POLYMERS,Other,Other,0.98,Metal Textiles,0.005
122-385-765-347-860,Distributor-mixer-extractor of fluids and associated process,Other,Other,0.98,Metal Textiles,0.005
173-966-857-334-78X,CERAMIC ASSEMBLY,Other,Other,0.87,Mineral Textiles,0.1
065-992-943-166-894,METHOD FOR IMPROVING THE ROUTING OF A FLEET OF MODULAR ELECTRIC VEHICLES,Other,Other,1.0,Metal Textiles,0.0
062-702-282-381-409,CLAMPING DEVICE AND RETRACTOR SYSTEM USING THE SAME,Other,Other,0.98,Metal Textiles,0.005
136-357-818-171-29X,Double perovskite,Other,Other,1.0,Metal Textiles,0.0
092-327-289-181-860,ELECTRODES COMPRISING MIXED ACTIVE PARTICLES,Other,Other,1.0,Metal Textiles,0.0
199-811-299-382-126,WATER FLOW DELIVERY SYSTEM,Other,Other,1.0,Metal Textiles,0.0
156-228-632-524-661,"Acrylated and acylated or acetalized polyol as a biobased substitute for hard, rigid thermoplastic and thermoset materials",Other,Other,0.95,Synthetic Textiles,0.05
062-837-078-515-615,ADDITIVE MIXTURES,Other,Other,0.95,Synthetic Textiles,0.02
019-268-287-573-911,WOODWORKING WORKTABLE ASSEMBLY HAVING AN EXTRUDED T-SLOT,Other,Other,1.0,Metal Textiles,0.0
155-443-495-044-180,METHOD FOR DEGUMMING TRIGLYCERIDE OILS,Other,Other,1.0,Metal Textiles,0.0
067-885-885-227-028,A SYSTEM AND PROCESS OF UTILIZING IMAGE DATA TO PLACE A MEMBER,Other,Other,1.0,Metal Textiles,0.0
194-997-560-229-667,Method for Degumming Triglyceride Oils,Other,Other,0.98,Metal Textiles,0.005
083-979-965-158-613,METHOD OF AND DEVICE FOR TRACKING AN OBJECT,Other,Other,0.98,Metal Textiles,0.005
034-661-697-733-812,PARTICLE SYSTEMS AND METHODS,Other,Other,0.98,Metal Textiles,0.005
095-261-787-458-586,Pillar capacitor and method of fabricating such,Other,Other,1.0,Metal Textiles,0.0
072-280-346-493-596,PEPTIDE DEFORMYLASE ACTIVATED PRODRUGS,Other,Other,1.0,Metal Textiles,0.0
011-060-666-779-836,SMART DECODER,Other,Other,0.98,Metal Textiles,0.005
142-125-615-238-137,GUIDEWIRE ASSEMBLY METHODS AND APPARATUS,Other,Other,0.95,Mineral Textiles,0.02
142-814-949-743-495,AVATAR-BASED SPORTS BETTING,Other,Other,1.0,Metal Textiles,0.0
001-837-148-028-423,WRIST BRACE HAVING AN ADJUSTABLE THUMB STRAP AND METHOD OF USING SAME,Other,Other,0.96,Metal Textiles,0.01
026-993-187-043-740,DIEPISULFIDE BASED PREPOLYMERS AND THEIR USE IN THE OPTICAL FIELD,Other,Other,0.95,Synthetic Textiles,0.05
194-336-367-477-951,WIRELESS ROUTING SYSTEMS AND METHODS,Other,Other,1.0,Metal Textiles,0.0
083-183-001-027-543,MULTILAYER FILM STRUCTURE,Other,Other,1.0,Metal Textiles,0.0
155-799-280-185-370,Derivatives of thioformamide,Other,Other,1.0,Metal Textiles,0.0
199-160-940-050-690,QUICK RELEASE DEVICE FOR A WHEELCHAIR,Other,Other,1.0,Metal Textiles,0.0
055-446-776-159-011,BATTERY AND ELECTRIC APPARATUS,Other,Other,1.0,Metal Textiles,0.0
192-833-356-994-675,"MOLECULAR SIEVE SSZ-94, CATALYST, AND METHODS OF USE THEREOF",Other,Other,0.98,Metal Textiles,0.005
027-303-917-056-195,MIXED CATION PEROVSKITE,Other,Other,0.98,Metal Textiles,0.005
150-842-105-429-867,A SYSTEM AND METHOD FOR DELIVERING AIR,Other,Other,1.0,Metal Textiles,0.0
032-652-319-868-317,LASER METALWORKING OF REFLECTIVE METALS USING FLUX,Other,Other,0.98,Metal Textiles,0.01
002-037-314-494-376,Methods for preparing therapeutically active cells using microfluidics,Other,Other,1.0,Metal Textiles,0.0
149-385-515-948-399,CERAMIC METAL HALIDE LAMP,Other,Other,1.0,Metal Textiles,0.0
141-233-450-398-272,Pellet stove,Other,Other,1.0,Metal Textiles,0.0
007-835-492-149-987,DIVITAS PROTOCOL PROXY AND METHODS THEREFOR,Other,Other,1.0,Metal Textiles,0.0
143-582-502-349-711,HALF BRIDGE CIRCUIT,Other,Other,1.0,Metal Textiles,0.0
084-938-768-276-616,TESTING AS A SERVICE FOR CLOUD GAMING,Other,Other,0.992,Metal Textiles,0.002
050-917-771-656-20X,APPARATUS AND METHOD FOR MEASURING THE FLOW- RATE OF A MULTIPHASE FLUID STREAM,Other,Other,1.0,Metal Textiles,0.0
070-784-072-162-082,GCP,Other,Other,1.0,Metal Textiles,0.0
125-426-395-558-763,MULTI-COLOR ELECTROCHROMIC DEVICES,Other,Other,1.0,Metal Textiles,0.0
199-984-252-853-432,Charge coupled device ripple adder.,Other,Other,1.0,Metal Textiles,0.0
100-141-164-093-691,IMPROVED PELLET STOVE,Other,Other,1.0,Metal Textiles,0.0
042-216-569-286-661,AN OPTICAL IMAGING SYSTEM,Other,Other,1.0,Metal Textiles,0.0
061-651-855-958-807,TESTING AS A SERVICE FOR CLOUD GAMING,Other,Other,1.0,Metal Textiles,0.0
060-249-248-752-901,CB1 RECEPTOR MODULATORS,Other,Other,1.0,Metal Textiles,0.0
127-012-400-182-311,CABLE TRAY AND A METHOD OF PRODUCING SUCH A CABLE TRAY,Other,Other,0.98,Metal Textiles,0.01
173-397-100-851-438,TIRE PRESSURE EQUALIZATION SYSTEM,Other,Other,0.98,Metal Textiles,0.005
083-257-514-164-390,TETRAMETALLIC BULK HYDROPROCESSING CATALYSTS,Other,Other,1.0,Metal Textiles,0.0
047-659-479-225-392,LEWIS BASE CATALYSTS AND METHODS THEREOF,Other,Other,0.84,Synthetic Textiles,0.1
138-282-026-554-603,METHOD AND APPARATUS FOR EMPLOYING RULES TO FILTER STREAMING,Other,Other,1.0,Metal Textiles,0.0
040-668-574-353-085,COATED WIRE,Other,Other,0.7,Metal Textiles,0.25
125-990-915-507-693,Supertwist liquid crystal display,Other,Other,0.98,Metal Textiles,0.005
048-893-006-319-091,SPECIFIC AKT3 ACTIVATOR AND USES THEREOF,Other,Other,1.0,Metal Textiles,0.0
076-541-575-070-931,HETEROCYCLIC ALLYL DERIVATIVES,Other,Other,1.0,Metal Textiles,0.0
040-042-897-979-993,APPARATUS AND METHODS FOR REDUCING WAFER BACKSIDE DAMAGE,Other,Other,1.0,Metal Textiles,0.0
005-078-857-649-717,DEVICE AND METHOD FOR OUTPUTTING A PRIVATE IMAGE USING A PUBLIC DISPLAY,Other,Other,0.98,Metal Textiles,0.005
101-278-969-956-97X,METHOD AND DEVICE FOR ADAPTIVE DECODING USING GLOBAL PARITY BITS,Other,Other,1.0,Metal Textiles,0.0
008-614-957-611-797,RAILROAD HOPPER CAR STRUCTURE AND GATE THEREFOR,Other,Other,0.99,Mineral Textiles,0.004
184-111-452-688-833,EXCIMER LIGHT SOURCE,Other,Other,1.0,Metal Textiles,0.0
199-132-832-180-705,IMPROVED LIGHT EMITTING DEVICES AND METHODS,Other,Other,1.0,Metal Textiles,0.0
086-666-101-484-333,Aid for dyslexic readers,Other,Other,1.0,Metal Textiles,0.0
112-882-947-481-301,A FLEXIBLE BEVERAGE SUPPORT SHEET & PACKAGE,Other,Synthetic Textiles,0.95,Other,0.02
014-824-581-062-322,Airfoil shape for arrays of airfoils,Other,Other,1.0,Metal Textiles,0.0
055-992-462-627-650,PESTICIDALLY ACTIVE TRICYCLIC PYRIDYL DERIVATIVES,Other,Other,0.98,Metal Textiles,0.005
139-677-248-189-026,Chipless shell cutter for large diameter plastic pipe,Other,Other,1.0,Metal Textiles,0.0
104-430-407-789-092,OPTICAL FILTER AND IMAGING DEVICE,Other,Other,1.0,Metal Textiles,0.0
076-827-144-983-556,Architectural secure system for digital file in cyberspace,Other,Other,1.0,Metal Textiles,0.0
134-763-126-448-228,Level server system for peer-to-peer cooperative games,Other,Other,1.0,Metal Textiles,0.0
001-296-880-396-017,Optical filter and imaging device,Other,Other,0.98,Metal Textiles,0.005
171-883-592-746-247,WELL LOGGING APPARATUS AND SYSTEM,Other,Other,1.0,Metal Textiles,0.0
122-598-747-205-905,"SYSTEM, METHOD, AND APPARATUS FOR PROPERTY APPRAISALS",Other,Other,1.0,Metal Textiles,0.0
167-076-732-761-217,GLASS ARTICLE AND METHOD FOR FORMING THE SAME,Other,Mineral Textiles,0.8,Other,0.2
160-161-797-288-354,FIBER OPTIC ARTICLE,Other,Mineral Textiles,0.75,Synthetic Textiles,0.15
088-577-038-565-058,Apparatus and method for producing small gas bubbles in liquids,Other,Other,1.0,Metal Textiles,0.0
049-215-424-470-468,LOGIC ARRAY WITH SIMPLIFIED ELECTRIC PROGRAMMING,Other,Other,1.0,Metal Textiles,0.0
077-752-542-133-488,VALVE SEAT STRUCTURE,Other,Other,1.0,Metal Textiles,0.0
083-492-146-285-112,PORTABLE OPTICAL READER SYSTEM,Other,Other,1.0,Metal Textiles,0.0
119-283-648-523-110,CLADDING SHEET,Other,Other,1.0,Metal Textiles,0.0
144-969-814-948-249,TEMPORARY TATTOO DECALS USABLE AS DOSIMETERS,Other,Other,0.98,Metal Textiles,0.005
104-993-619-586-034,COPOLYESTERS PRODUCED FROM RECYCLED COPOLYESTERS,Other,Synthetic Textiles,0.95,Other,0.05
059-863-272-953-812,BURGLAR ALARM APPARATUS AND RADIO RECEIVER,Other,Other,0.996,Metal Textiles,0.001
109-179-937-110-336,Adaptive life advisor system,Other,Other,1.0,Metal Textiles,0.0
131-267-894-092-146,SURFACE MODIFIER,Other,Other,0.94,Synthetic Textiles,0.03
183-775-601-556-224,Light emitting device,Other,Other,1.0,Metal Textiles,0.0
008-610-886-122-321,Graphical program which executes a timed loop,Other,Other,0.996,Metal Textiles,0.001
067-836-038-846-011,SELECTIVE DELIVERY MOLECULES AND METHODS OF USE,Other,Other,1.0,Metal Textiles,0.0
135-785-293-805-257,LEWIS BASE CATALYSTS AND METHODS THEREOF,Other,Synthetic Textiles,0.85,Other,0.1
110-224-690-254-72X,METHOD AND APPARATUS FOR EDITING DATA STREAMS,Other,Other,1.0,Metal Textiles,0.0
073-056-334-157-296,Apparatus and method for producing small gas bubbles in liquids,Other,Other,0.98,Metal Textiles,0.005
092-516-471-545-627,A BIOACTIVE MATERIAL,Other,Other,1.0,Metal Textiles,0.0
010-330-427-739-82X,PESTICIDALLY ACTIVE CARBAMOYLATED AND THIOCARBAMOYLATED OXIME DERIVATIVES,Other,Other,0.98,Metal Textiles,0.005
165-845-225-020-482,"DIGITAL SYSTEM, A DIGITAL PLATFORM AND METHOD OF USE",Other,Other,0.99,Mineral Textiles,0.004
065-387-823-358-941,"MEMORY CELLS, METHODS OF FORMING DIELECTRIC MATERIALS, AND METHODS OF FORMING MEMORY CELLS",Other,Other,0.996,Metal Textiles,0.001
126-695-421-423-830,METHODS FOR PREPARING HEMATITE,Other,Other,0.95,Mineral Textiles,0.05
080-379-226-410-098,Method of producing ceramic foams,Other,Other,0.95,Mineral Textiles,0.03
151-406-948-961-224,LIGHT EMITTING DEVICE,Other,Other,0.98,Mineral Textiles,0.02
126-100-564-139-989,LASER BURST BOOSTING METHOD AND APPARATUS,Other,Other,1.0,Metal Textiles,0.0
117-408-056-909-62X,SAMPLE COLLECTING DEVICE AND MASS SPECTROMETRY OF DEVICE,Other,Other,0.98,Metal Textiles,0.005
119-809-588-726-111,Telemetry Hub,Other,Other,0.98,Metal Textiles,0.005
114-045-764-836-055,"METHOD, APPARATUS, AND MEDIUM FOR VIDEO PROCESSING",Other,Other,1.0,Metal Textiles,0.0
044-191-962-071-610,FLOAT SWITCH WITH PROTECTIVE BOOT,Other,Other,0.98,Metal Textiles,0.005
133-583-571-671-132,MODIFIED VIRUS-LIKE PARTICLES OF BACTERIOPHAGE AP205,Other,Other,1.0,Metal Textiles,0.0
168-690-094-323-947,Piezoelectric adaptive mesh,Other,Synthetic Textiles,0.75,Mineral Textiles,0.1
182-508-200-447-323,A PHOTOVOLTAIC CELL AND A METHOD OF FORMING A PHOTOVOLTAIC CELL,Other,Other,1.0,Metal Textiles,0.0
025-785-121-044-350,RADIAL MULTI-BLOCK COPOLYMERS,Other,Other,0.98,Metal Textiles,0.005
150-134-745-480-487,ASSEMBLIES FOR ELECTROCHEMICAL DEVICES,Other,Other,0.9,Synthetic Textiles,0.08
080-977-275-935-106,SOFT TISSUE CORING BIOPSY DEVICES AND METHODS,Other,Other,1.0,Metal Textiles,0.0
014-145-833-606-951,MIXING BOX,Other,Other,0.96,Metal Textiles,0.01
141-695-661-061-908,AUTOMATED SECURITY TESTING SYSTEM AND METHOD,Other,Other,0.992,Metal Textiles,0.002
094-027-187-074-245,"SOLID, SHAPED AND COLORED WAX ARTICLES",Other,Other,0.98,Metal Textiles,0.005
017-941-240-763-19X,A COMPOSITE,Other,Other,0.9,Metal Textiles,0.05
106-815-756-641-205,FRACTAL POLYMERS AND GRAFT COPOLYMERS FORMED FROM SAME,Other,Other,0.98,Synthetic Textiles,0.02
084-620-373-158-893,PVD and CVD system,Other,Other,0.98,Metal Textiles,0.005
118-257-407-426-71X,Vectocardiograph apparatus fitted with a device for the accurate placing of thorax electrodes,Other,Other,1.0,Metal Textiles,0.0
108-133-473-044-552,HIGH AREA STACKED LAYERED METALLIC STRUCTURES AND RELATED METHODS,Other,Metal Textiles,0.75,Other,0.25
143-983-030-303-957,OSTOMY BAG FILTER,Other,Other,0.92,Synthetic Textiles,0.05
148-395-021-596-517,ALARM OR LAMP FOR VEHICLE,Other,Other,1.0,Metal Textiles,0.0
000-217-019-846-207,THERAPY FOR VITILIGO,Other,Other,1.0,Metal Textiles,0.0
181-400-629-470-322,TELEMETRY HUB,Other,Other,1.0,Metal Textiles,0.0
142-349-386-638-42X,RADIOPAQUE GLASS MATERIAL,Other,Other,0.9,Mineral Textiles,0.07
055-430-436-057-100,Sulphur recovery process.,Other,Other,1.0,Metal Textiles,0.0
167-013-166-270-254,OPTIMIZED HID ARC TUBE GEOMETRY,Other,Other,0.98,Mineral Textiles,0.02
023-274-253-874-009,ROOM TEMPERATURE SOLID STATE GAMMA OR X-RAY DETECTORS,Other,Other,1.0,Metal Textiles,0.0
105-793-305-778-762,DATA OBFUSCATION,Other,Other,1.0,Metal Textiles,0.0
132-864-178-282-733,ACTIVE PRESSURE RELIEVING SYSTEM,Other,Other,0.98,Metal Textiles,0.005
054-532-066-258-044,VIDEO FIDELITY MEASURE,Other,Other,1.0,Metal Textiles,0.0
094-198-062-333-457,COMPOSITE SCAFFOLD MATERIAL,Other,Natural Textiles,0.8,Mineral Textiles,0.15
126-345-031-163-383,Apparatus and method for locating faults in cables.,Other,Other,0.99,Mineral Textiles,0.01
129-644-794-465-987,APPARATUS AND METHOD FOR REAL-TIME TRACKING OF TISSUE STRUCTURES,Other,Other,0.992,Metal Textiles,0.002
161-161-330-454-781,Audio/video decoding system.,Other,Other,1.0,Metal Textiles,0.0
097-371-725-662-805,POLARIZING PHOTOCHROMIC ARTICLES,Other,Other,0.98,Metal Textiles,0.005
057-633-444-608-614,WAVEGUIDE STRUCTURE,Other,Other,0.97,Synthetic Textiles,0.01
188-217-574-611-130,THERMAL CYCLING APPARATUS AND METHOD,Other,Other,1.0,Metal Textiles,0.0
161-455-078-422-238,PACKAGING TRAY,Other,Other,0.99,Mineral Textiles,0.004
136-284-513-202-847,CLAMPING DEVICE FOR TOOL HOLDER,Other,Other,1.0,Metal Textiles,0.0
097-766-541-519-795,HOLLOW CORE OPTICAL FIBER AND A LASER SYSTEM,Other,Other,0.85,Mineral Textiles,0.1
197-403-427-885-145,Telemetry hub,Other,Other,1.0,Metal Textiles,0.0
124-500-565-068-043,IMPROVED SAFETY TESTING,Other,Other,0.992,Metal Textiles,0.002
162-834-758-684-705,"ACRYLATED AND ACYLATED OR ACETALIZED POLYOL AS A BIOBASED SUBSTITUTE FOR HARD, RIGID THERMOPLASTIC AND THERMOSET MATERIALS",Other,Other,1.0,Metal Textiles,0.0
085-266-215-034-681,CARD ASSEMBLY APPARATUS,Other,Other,1.0,Metal Textiles,0.0
049-138-269-945-753,THIAZOLE DERIVATIVE AND PHARMACEUTICAL USE THEREOF,Other,Other,1.0,Metal Textiles,0.0
