Lens ID,Combined,Keyphrases,Classifications,Category
141-032-301-236-05X,"TEXTILE PRODUCT AND METAL FIBER PROBLEM TO BE SOLVED: To provide a textile product capable of providing a desired functionality and to provide a metal fiber constituting the textile product.SOLUTION: The metal fiber constituting the textile product is made of a tungsten wire having a wire diameter of 22 μm or less. The wire diameter of the tungsten wire is preferably 18 μm or less. Further, the wire diameter of the tungsten wire is preferably 13 μm ± 20%. Also, the wire diameter of the tungsten wire is preferably 5 μm or more. Also, the tungsten wire is preferably composed of pure tungsten. Also, the metal fiber is preferably a metal yarn having the tungsten wire as a core wire and formed by winding a false-twisted yarn composed of a chemical fiber around the tungsten wire.SELECTED DRAWING: Figure 1",,D02G3/04;;D02G3/12;;D02G3/36;;D04B1/14;;D04B1/28;;D10B2101/20;;A41D13/008;;D04B1/14;;D10B2101/20;;D02G3/441;;A41D31/30;;A41D19/00;;D04B1/28;;A41D2500/10;;A41D31/305;;Y02P70/62;;D02G3/12;;A41D19/00;;D04B1/28;;D02G3/38;;A41D2500/10;;A41D31/30;;A41D13/008;;D02G3/441;;D10B2101/20;;D04B1/14;;Y02P70/62;;A41D31/305;;D02G3/12;;A41D19/00;;D02G3/04;;D02G3/36;;D03D15/00;;D04B1/14,metalTextiles
017-831-697-919-337,"Process for electroless metallization of sheetlike textile substrates The invention relates to a process for the chemical metallization of sheetlike textile substrates, in particular, of non-woven or needle felt webs, in which the substrates are activated and subsequently electrolessly metallized in a reductant-containing metallization solution in a horizontal attitude or at an angle of up to 20 DEG with the horizontal. The hydrogen which appears as a by-product in the course of the metallization can, as a result, escape particularly simply and rapidly from the substrate, so that uniform metallization of the fibers of the substrate can take place across the entire thickness of the substrate.",,C23C18/285;;C23C18/1651;;C23C18/30;;C23C18/285;;C23C18/1651;;C23C18/30;;C23C18/16;;C23C18/30;;C23C18/31;;C23C18/34;;C23C18/40;;D06M11/00;;D06M11/83,metalTextiles
140-171-759-409-147,"BURNER MEMBRANE COMPRISING MACHINED METAL FIBER BUNDLES A burner membrane comprising a textile fabric. The textile fabric comprising at least 60 % by weight of machined metal fiber bundles, having a bundle voluminousity in the range of 1 to 15 % and a torsion rate in the range of 10 to 80 turns/m.",,D02G3/12;;D03D15/25;;D03D15/37;;D03D15/41;;D03D15/513;;D04B1/14;;D04B21/14;;D04C1/02;;D10B2101/08;;D10B2101/20;;D10B2505/00;;F23D14/02;;F23D14/16;;F23D2212/10;;F23D2212/20;;F23D2900/00019;;Y10T442/339;;Y10T442/3976;;Y10T442/475;;Y10T442/654;;Y10T442/655;;Y10T442/696;;D02G3/12;;D03D15/25;;D03D15/37;;D03D15/41;;D03D15/513;;D04B1/14;;D04B21/00;;D04C1/02;;D10B2101/08;;D10B2101/20;;D10B2505/00;;F23D14/02;;F23D14/16;;F23D2212/10;;F23D2212/20;;F23D2900/00019;;Y10T442/339;;Y10T442/3976;;Y10T442/475;;Y10T442/654;;Y10T442/655;;Y10T442/696;;F23D14/14;;D03D1/00;;D03D15/00;;D03D15/02;;D03D15/12;;D04B1/14;;D04B21/00;;D04C1/02;;F23D14/02;;F23D14/16,metalTextiles
148-070-119-579-840,"Intelligent textile technology based on flexible semiconductor skins A semiconductor-containing flexible skin suitable for use in intelligent textile applications includes a metal layer, an insulating layer, and one or more semiconductor islands sandwiched between a first flexible polymer layer and a second flexible polymer layer. Various electronics and sensors can be advantageously incorporated on the semiconductor islands. The metal layer of the invention is patterned into conducting paths that allow electrical communication between the semiconductor islands and to any devices connected to flexible skin. Moreover, the insulating layer is disposed between the metal layer and semiconductor islands. An intelligent textile includes the semiconductor-containing flexible skin attached to a fabric. Specifically, opening in the flexible textile allow direct weaving with textiles. A method of forming the flexible skin and intelligent fabric is also provided.",,H01L23/5387;;A41D1/002;;B32B15/08;;D03D1/0088;;H01L24/24;;H01L25/0655;;H01L2224/24137;;H01L2924/14;;H01L23/5387;;A41D1/002;;B32B15/08;;D03D1/0088;;H01L24/24;;H01L25/0655;;H01L2224/24137;;H01L2924/14;;H01L23/58,metalTextiles
029-532-429-087-322,"Textile product particularly for the goldsmiths ware and clothing sectors and relative manufacturing method A textile product is described, particularly for the goldsmiths' sector, for the production of bracelets, necklaces, ornamental objects and the like, and for the clothing sector for the production of fabrics for rich articles of clothing. Said textile product comprises at least one precious thread (7) comprising a base thread (1) covered with a coating (6) of noble metal according to the desired carat weight. The base thread (1) consists of a core (2) of plastic material or synthetic fibre covered with a coat (3) of metallic material, and the coating (6) of noble metal is obtained by means of galvanic deposition of the noble metal on said coat (3) of the base thread.",,A44C27/006;;A41D31/00;;A44C27/001;;D02G3/12;;D06M11/83;;D06Q1/04;;Y10T442/3049;;A44C27/006;;A41D31/00;;A44C27/001;;D02G3/12;;D06M11/83;;D06Q1/04;;Y10T442/3049;;A41D31/00;;A44C27/00;;D02G3/12;;D06M10/00;;D06M11/83;;D06M101/34;;D06Q1/04,metalTextiles
036-308-167-271-61X,METALLIZED BREATHABLE COMPOSITE TEXTILE AND METHOD OF FABRICATING SAME A metallized breathable composite textile includes a lining layer and a metallized non-woven sheet disposed on the lining layer. The metallized non-woven sheet includes a base layer containing a polymer and a metal layer deposited on a first surface of the base layer. The lining layer is connected to the metallized non-woven sheet via point contacts.,,B32B5/26;;B32B5/022;;B32B5/024;;B32B5/026;;B32B7/05;;B32B7/09;;B32B7/14;;B32B27/12;;B32B27/32;;B32B2255/10;;B32B2255/205;;B32B2262/0253;;B32B2262/0261;;B32B2262/0276;;B32B2262/0292;;B32B2307/406;;B32B2307/724;;B32B2307/732;;B32B2437/00;;B32B2437/02;;B32B37/0084;;B32B5/022;;B32B5/024;;B32B5/026;;B32B5/06;;B32B5/26;;B32B7/05;;B32B7/09;;B32B7/10;;B32B7/14;;B32B27/12;;B32B27/32;;B32B2250/02;;B32B2250/20;;B32B2255/02;;B32B2255/10;;B32B2255/205;;B32B2262/0253;;B32B2262/0261;;B32B2262/0276;;B32B2262/0292;;B32B2307/406;;B32B2307/414;;B32B2307/724;;B32B2307/732;;B32B2437/02;;C23C16/06;;B32B5/26;;B32B5/022;;B32B5/06;;B32B7/05;;B32B7/09;;B32B7/10;;B32B7/12;;B32B27/12;;B32B27/32;;B32B2250/02;;B32B2250/20;;B32B2255/02;;B32B2255/205;;B32B2307/406;;B32B2307/414;;B32B2307/724;;B32B2307/732;;B32B2437/00;;B32B15/14;;A41D31/02;;B32B5/02;;B32B27/06;;B32B27/12;;B32B27/32,metalTextiles
059-731-245-832-973,"A TEXTILE FABRIC OF METAL-COATED FIBERS FOR ELECTROMAGNETIC SHIELDING AND A METHOD FOR PREPARING THE SAME Textile fabric of metal-coated fibers having a far field shielding effectiveness SE for electromagnetic radiation at 10 GHz of at least 50 db, wherein the fabric has a thickness D and apertures characterized in that the dimensions of the largest visible aperture in the plane of the surface of the fabric has a maximum dimension L and a minimum dimension S and a surface resistivity (rho)s, the metal coating comprises from 1 to n layers of metal species and has a volume resistivity (rho)v determined as g(S)xi(rho)i, where xi is the volume fraction of layer i in the metal coating and (rho)i is the volume resistivity of the metal species in layer i; and D, L, S, (rho)s and (rho)v are selected from the algorithm SE=e-12.9L (68.15 + 20(log10(1-0.99961 e-3.303a) + 13.160 a) + ((1-e-12.9L) (20 + 20 (log10((1+1n(L/S))/L) + 30 D/L)), where a=(rho)v/(rho)s; D, L and S are in units of millimeters, (rho)s is in units of ohms/square and (rho)v is in units of ohms-mm.",,H05K9/009;;H05K9/00,metalTextiles
166-728-973-131-747,"A TEXTILE STRUCTURE FOR THE REINFORCEMENT OF A POLYMER MATERIAL A textile structure for the reinforcement of a polymer material The invention relates to textile structure (100) for the reinforcement of a polymer material. The textile structure comprises in a first direction a number of bundles arranged in mutual substantially parallel position. The bundles comprise n metal filaments. The bundles have a main axis and a non-circular cross-section. For each of the bundles, the n metal filaments of a particular bundle are arranged predominantly parallel with the main axis of this particular bundle. The structure further comprises elongated positioning elements (106) to hold the bundles in mutual substantially parallel position and to hold the n metal filaments of a particular bundle predominantly parallel with the main axis of the bundle. The invention further relates to a method of manufacturing such a textile structure and to the use of a textile structure for the reinforcement of a polymer material.",,B29C70/20;;B29C70/22;;B29C70/226;;B29K2305/00;;D02G3/12;;D03D15/37;;D03D15/43;;D03D15/44;;D03D15/46;;D04B21/14;;D10B2403/023;;D10B2403/02411;;D10B2403/02412;;D10B2505/02;;D03D15/25;;B29C70/20;;B29C70/22;;B29C70/226;;B29K2305/00;;D02G3/12;;D03D15/37;;D03D15/43;;D03D15/44;;D03D15/46;;D04B21/14;;D10B2403/023;;D10B2403/02411;;D10B2403/02412;;D10B2505/02;;Y10T428/12424;;Y10T442/2926;;C08J5/041;;B29C70/20;;B29C70/22;;B29C70/226;;B29K2305/00;;D02G3/12;;D03D15/37;;D03D15/43;;D03D15/44;;D03D15/46;;D03D41/00;;D04B21/14;;D04B21/16;;D10B2403/023;;D10B2403/02411;;D10B2403/02412;;D10B2505/02;;Y10T428/12424;;Y10T442/2926;;B29C70/20;;B29C70/22;;B29K305/00;;D03D15/00;;D03D15/02;;D04B21/16,metalTextiles
182-154-987-558-928,"Electronic Textiles with Electronic Devices on Ribbons Ribbons containing e.g. inorganic NMOS devices are assembled in electrical contact with ribbons containing e.g. PMOS devices (preferably organic) to enable flexible electronic textile circuits to be inexpensive and practical for a wide variety of functions. The use of ribbons provides flexibility, reduces costs, and allows testing during assembly and different processes to be efficiently used for different components. This is apparently the first time that ribbons (especially inorganic-device-containing ribbons) have been interconnected to form a flexible CMOS electronic textile.",,D03D1/0088;;D03D15/46;;D10B2101/20;;D10B2401/041;;D10B2401/16;;G11C13/0014;;G11C17/16;;G11C17/18;;H10K19/10;;H10K77/111;;H10K2102/311;;Y02E10/549;;Y02P70/50;;Y10T29/49826;;G11C17/16;;D03D1/0088;;D03D15/46;;D10B2101/20;;D10B2401/041;;D10B2401/16;;G11C13/0014;;G11C17/18;;H10K19/10;;H10K77/111;;H10K2102/311;;Y02E10/549;;Y02P70/50;;Y10T29/49826;;H01L21/50,metalTextiles
029-524-899-197-841,Use of a textile pile material ,,D04B21/04;;D03D15/25;;D03D15/258;;D03D27/00;;D03D27/08;;D03D27/10;;D10B2101/12;;D10B2101/20;;D10B2503/04;;D03D15/25;;D03D27/00;;D04B21/04;;D04H11/00,metalTextiles
027-646-091-243-051,"A METAL ELEMENT BASED TEXTILE PRODUCT WITH IMPROVED WIDTHWISE STABILITY A textile product (100) and a method of making the same is described wherein the textile product comprises a layer of metal elements (110), an array of stitches (120) wherein the metal elements are encased between the legs (130) of the stitch and the underlap (150) of the stitch. Preferably, the overlaps and/or underlaps span between at least two stitch lines. This provides an improved metal element based textile product for preparing reinforced articles. The metal element based textile product of the present invention allows improved processing and improved performance as compared to conventional metal element based textile products.",,B29C70/885;;D04B21/14;;D10B2403/02411;;D10B2505/02;;Y10T428/249921;;B29C70/885;;D04B21/14;;D10B2403/02411;;D10B2505/02;;Y10T428/249921;;D04H3/10,metalTextiles
042-465-840-773-553,"CONDUCTIVE MATERIALS AND THEIR METHODS OF PREPARATION BY METALLIZATION WITH METAL COMPLEX CONDUCTIVE INK COMPOSITIONS This disclosure provides electrically conductive materials, including electrically conductive textile materials, such as woven or knitted fabric textiles, individual fibers, and woven fibers and yarns. The conductive materials comprise a substrate material, such as a textile or other suitable material, and a metal embedded in the substrate material, in particular where the metal is embedded into and below the surface of the material. Also provided are methods of making the electrically conductive materials.",,C09D11/52;;D06M11/83;;H01B1/22;;C09D11/30;;H05K1/038;;H05K2201/0281;;D06P5/30;;H05K2203/1157;;H05K3/105;;H05K1/092;;C09D11/30;;C09D11/52;;D06M11/83;;D06P5/30;;H01B1/22;;H05K1/038;;H05K2201/0281;;H05K1/038;;C09D11/30;;C09D11/52;;D06M11/83;;D06P5/30;;H01B1/22;;H05K2201/0281;;C09D11/30;;C09D11/52;;D06P5/30;;H01B1/22;;H05K1/038;;H05K2201/0281;;D06M11/83;;H05K1/03;;C09D11/30;;C09D11/52;;D06P5/30;;H01B1/22,metalTextiles
055-773-895-405-332,"NON-LEACHING ANTI-MICROBIAL TEXTILE A non-leeching textile having inherent anti-microbial properties is disclosed. The textile employs metal nanoparticles, preferably silver-silica nanoparticles, to obtain its inherent anti-microbial properties. Notably, the textile only requires minimal amounts of metal nanoparticles in order to achieve biocidal or biostatic functionality. The metal nanoparticles are integrated into a matrix of the textile, preventing the metal nanoparticles from leeching out of the textile.",,B82Y30/00;;C08K3/08;;D01F1/103;;C08K3/015;;C08K2003/0806;;C08K3/36;;C08K9/02;;C08K2201/011;;A01N25/10;;A01N25/34;;A01N59/16;;C08K3/08;;C08K3/36;;C08K9/02;;C08K2003/0806;;C08K2201/005;;C08K2201/011;;D01D5/08;;D01F1/103;;D01F8/14;;D01F1/10;;B82Y30/00;;C08K3/00;;C08K3/08,metalTextiles
